id,revolvingutilizationofunsecuredlines,age,numberoftime30_59dayspastduenotworse,debtratio,monthlyincome
29550,0.717504837,42,0,0.392301295,8416
58981,0.763123688,46,0,0.409418116,3333
33778,0.08362331099999999,54,0,0.30600810300000003,11600
5089,0.955684483,44,1,0.660842979,4578
7725,0.6855406270000001,32,2,0.163854518,2666
44320,0.026211442999999997,53,0,0.24203291,4800
93700,0.0,77,0,0.0,5000
47881,0.040619288999999996,54,0,0.271900682,5718
64931,0.035458478,33,3,0.296351824,2000
51927,0.28009477,27,0,0.162104261,4200
91054,0.54387264,49,3,0.662800163,4913
53803,0.248668955,68,0,0.256752625,9810
44069,0.411830895,26,0,0.086123512,5375
44306,0.9999998999999999,32,0,0.7142857140000001,1350
40572,0.667960663,76,1,0.34409391,2725
49205,0.365023081,39,0,0.727171077,8048
55390,0.9999998999999999,34,1,0.269558482,1290
11831,0.35696893,63,0,0.183863227,3333
60354,0.018270151999999998,51,0,0.204077657,15400
38800,0.9118136440000001,29,1,0.163579168,2860
45568,0.870376541,30,1,0.28553577,3200
65642,0.9999998999999999,35,0,0.08360427299999999,4305
14006,0.6777408640000001,35,1,0.17907131699999998,4500
99041,0.22159943199999999,59,0,0.19079046,6666
26480,0.0,44,1,0.326398968,6200
36552,0.14425705,63,0,0.491676114,16758
17029,0.645534179,67,1,0.371314343,2000
4317,0.9999998999999999,67,1,0.250423012,6500
56525,0.028705207000000003,68,0,0.004319654,8333
58304,0.309773908,58,0,0.787714831,6283
70568,0.62501335,65,4,0.565614208,12161
88091,0.947605239,41,4,0.74145171,5000
83583,0.311459945,25,0,0.15403961,3180
85496,0.9902302590000001,50,5,0.265716785,8000
70668,0.240561208,77,0,0.340331934,5000
4107,0.9999998999999999,24,0,0.0,1100
47037,0.81253804,45,0,0.459917872,5600
23273,0.709163347,62,0,0.30326295600000003,2083
60122,0.965961362,67,1,0.08926366,23480
54768,0.05698041,48,1,0.159986668,12000
7813,0.9093062009999999,66,0,0.417904204,4780
23015,0.164857494,56,0,0.524704456,3298
27749,0.7790187270000001,56,1,0.96495233,7446
79641,0.23191626199999998,37,0,0.44027986,2000
49401,0.09115592199999999,39,0,0.447712691,12000
23647,0.166069516,43,0,0.624890036,17050
25357,0.530087303,51,0,0.55244501,5500
81570,0.624283209,69,1,0.164350615,3741
69069,0.711051931,42,0,0.03861881,2200
71375,0.241934635,28,0,0.024351226,5625
37979,0.916900968,48,2,0.524455552,2800
14754,0.9842216309999999,49,3,0.430428262,6000
19616,0.26056397,50,3,0.538659478,8160
76410,0.9303897179999999,61,4,0.186172745,10500
52883,0.189351331,34,0,0.27308794399999997,4536
68684,0.9999998999999999,30,0,0.10569105699999999,983
73408,0.11803674800000001,49,1,0.11476001400000001,2770
99341,0.026774331000000002,49,0,0.128515425,5866
71630,0.572218221,51,0,0.658987281,4166
85680,0.479724325,32,1,0.151832461,4583
35857,0.0,83,0,0.641595615,3283
92962,0.014632846000000001,66,0,0.003998934,3750
1546,0.772891132,55,2,0.28672610600000004,12000
51175,0.9999998999999999,33,96,0.008046818,4100
26252,0.590178183,29,0,0.198063105,3200
13172,0.9999998999999999,28,0,0.146953405,5300
85110,0.50499002,28,2,0.141176471,3484
69972,0.06354844,65,0,0.21496970899999998,5116
31884,0.015113207,47,0,0.225750477,5762
9244,0.09849855099999999,91,0,0.609688854,2538
45418,0.005383667,58,1,0.000646114,10833
26035,0.0074593590000000005,61,0,0.332266756,11875
72037,0.01492565,57,0,0.108361455,8000
22602,0.363808773,44,0,0.214143709,3520
39522,0.118100321,50,0,0.019779987,9453
41176,0.0,38,0,0.48383872,3000
15433,0.9999998999999999,46,0,0.18881713100000003,5883
29164,0.295142361,60,0,0.04930103,20100
17108,0.104839553,40,0,0.24738793399999998,8900
55261,0.8533052409999999,23,1,0.197125898,3200
89499,0.060791732,64,0,0.139513218,8586
59375,0.389867939,74,0,0.21934758199999999,8000
46961,0.565445455,49,1,0.301821215,7192
29831,0.943842693,28,0,0.15850963099999998,3166
26386,0.9999998999999999,28,0,0.0,1
34256,0.281897448,78,0,0.034988337,3000
48036,0.948207171,27,0,0.005828476,1200
70963,0.062931236,50,0,0.161490683,7083
27244,0.9999998999999999,28,1,0.115752055,4500
31513,0.425249169,23,0,0.002497918,1200
94400,0.970388412,40,0,0.39100160700000003,5600
26294,0.016499313,82,0,0.384323135,5000
85966,0.17504509699999998,39,0,0.587597197,10416
51208,0.844273678,33,0,0.301999298,2850
78797,0.000711095,80,1,0.478645066,12900
87937,0.597137589,36,0,0.896695362,3600
57173,0.679239609,63,1,0.740417427,12600
37975,0.14005911599999998,41,0,0.342406399,9000
93963,0.865641632,39,4,0.507201844,5206
14972,0.034553491,59,1,0.004475764,10500
52273,0.056421020999999995,69,0,0.307659678,16501
16611,0.01333295,63,0,0.004192196,3100
66954,0.8063550540000001,47,1,0.66015625,5631
7671,0.13573996900000002,61,0,0.572743267,7388
89363,0.9999998999999999,23,0,0.069936421,1100
7803,0.950212072,54,0,0.617578055,5540
1935,0.8114710190000001,56,1,0.257806491,6500
14184,0.8266431409999999,45,1,0.35462842200000005,2300
76619,0.129629012,64,0,0.180972628,7525
9349,0.45045974899999996,43,0,0.578342166,10000
74023,0.5155721910000001,66,0,0.582284173,6671
15135,0.34644226,78,1,0.563145618,3000
45113,0.57327978,50,0,0.277907884,5123
77054,0.305338932,52,0,0.258386867,1400
67938,0.569721514,38,0,0.469927703,6500
42097,0.9999998999999999,79,98,0.005342832,1122
77481,0.9999998999999999,29,0,0.024991668999999998,3000
21631,0.38922155700000005,34,1,0.184345282,4100
62988,0.038596384,49,1,0.281273775,9200
99223,0.0339983,65,0,0.003817488,5500
27751,0.30655282100000003,39,0,0.538162426,9000
2722,0.137087348,50,0,0.317101905,5092
25057,0.004302096,45,0,0.17680145,16000
67082,0.021284532999999998,43,0,0.383914686,4500
49589,0.591723714,33,0,0.639636364,5499
97312,0.28797200100000003,52,0,0.418877483,7500
42565,0.9999998999999999,50,2,0.37616996,6730
40820,0.0,35,0,0.0,5416
51754,0.9999998999999999,56,2,0.7372904640000001,3638
81608,0.271059619,61,0,0.25216505300000003,17666
51234,0.16912386899999998,56,0,0.33236201600000004,5833
56541,0.854568914,37,1,0.43146318100000003,6273
95778,0.947026487,35,3,0.110773439,6580
53433,0.306058488,47,0,0.691051491,6000
64638,0.857834449,46,1,0.584051994,8000
95495,0.408962218,51,0,0.687862428,5000
63116,0.9999998999999999,32,0,0.367629786,4256
13083,0.9545234640000001,55,0,0.15198830900000002,13000
8981,0.9999998999999999,29,0,0.219772143,2720
9281,0.002232937,43,0,0.010434292,3545
24509,0.9999998999999999,40,0,0.385922815,5000
52293,0.436886916,49,0,0.717134245,4312
18098,0.06223549900000001,57,0,0.253926702,4583
60960,0.651624267,49,0,0.229144815,14300
52104,0.074249414,36,0,0.033397773,15000
96031,0.5962519039999999,42,0,0.849830034,5000
55656,0.44485463799999997,53,1,0.289871504,10583
43727,0.446160722,46,0,0.753264145,2986
75358,0.9999998999999999,52,0,0.096554783,6762
95732,0.0,69,0,0.154487304,5158
52985,0.09895939599999999,30,0,0.004539559,3083
84964,0.013618788,76,0,0.08915286800000001,8333
34322,0.23984214899999998,54,1,0.132178563,8601
99431,0.9999998999999999,32,1,0.11778507699999999,2130
84728,0.041476786,49,0,0.021413047999999997,75000
22146,0.06715899,48,0,0.7820132390000001,4380
95591,0.0,76,0,0.163836164,1000
438,0.8754406579999999,37,0,0.437717467,1436
74268,0.9999998999999999,39,0,0.8776284040000001,2900
75717,0.99036085,30,3,0.040612309,3200
73783,0.9999998999999999,49,1,0.175075564,4300
84619,0.457405679,28,0,0.070686071,1442
6946,0.9999998999999999,49,2,0.636675236,3500
73309,0.228121705,39,0,0.572453372,2090
15736,0.9999998999999999,48,2,0.40628347,2800
63898,0.158724131,25,0,0.570214893,2000
24435,0.01385982,50,0,0.332205524,12708
10055,0.7402173190000001,68,0,0.064434985,5167
1195,0.0,26,0,0.337244676,2300
29407,0.009731053,51,0,0.000999889,9000
53214,0.106206648,32,1,0.30602610399999997,3600
84067,0.188929388,45,1,0.054856962999999995,6361
73495,0.241139918,36,0,0.18742046899999998,5500
21116,0.614755052,36,0,0.34717797,8787
50576,0.948893095,29,0,0.31467413,2500
84775,0.937151835,49,0,0.266933267,4000
59882,0.470932753,66,0,0.81934629,4527
44569,0.0,57,0,0.405964489,5800
24848,0.439892709,32,0,0.391797346,4144
51138,0.0,36,0,0.620919387,1500
2995,0.284543091,44,0,0.38861629,4075
17793,0.11853413300000001,39,0,0.496613267,9300
40241,0.9320216109999999,50,0,0.14414264300000001,6000
99556,0.0,27,0,0.637326015,5100
5101,0.9999998999999999,25,2,0.081643988,3600
35588,0.6248811360000001,82,0,0.267836408,7750
53941,0.03942294,35,0,0.644610071,5500
17060,0.907156121,26,0,0.254204709,2080
22042,0.184182787,35,0,0.121567582,3750
81824,0.146561037,56,0,0.556746679,4290
83425,0.18314915,59,0,0.212787213,1000
99898,0.9999998999999999,33,1,0.10756148,4350
51779,0.164885944,53,0,0.388922216,5000
74200,0.329877908,48,0,0.402533374,13183
10670,0.49763562299999997,72,3,0.347034645,5108
36171,0.269994255,52,0,0.264863886,16566
85682,0.456203962,53,0,0.56323946,6000
98647,0.604263824,34,6,0.013923598999999998,2800
79715,0.0,40,2,0.33825124799999995,4608
97162,0.078122966,46,1,0.15961346199999998,3000
29020,0.140321492,58,1,0.141049383,3239
38014,0.798403194,37,2,0.18735534199999998,8208
35852,0.008640055,54,0,0.259770951,5500
55111,0.9999998999999999,32,0,0.186362014,2800
7441,0.011478065,42,0,0.32794954600000004,6500
74435,0.0,44,0,0.242237888,13333
88743,0.960506582,39,0,0.76124775,5000
12312,0.049660315999999996,54,0,0.5807598310000001,4500
53757,0.9684282190000001,59,0,0.712030313,3166
81611,0.018542327,53,0,0.47189729,10514
16017,0.13596785,57,1,0.6795267490000001,1943
65365,0.865094997,55,0,0.586872133,8500
23243,0.131962296,35,0,0.45330933799999995,5000
69242,0.051052817,40,0,0.108632955,5200
84852,0.9999998999999999,31,2,0.08681925800000001,3800
84137,0.9999998999999999,34,0,0.09675269,10500
76656,0.9999998999999999,52,1,0.581565158,11640
52026,0.9999998999999999,61,0,0.016959878,7900
47490,0.127041621,68,0,0.153400375,17600
30984,0.009742161,56,0,0.19148816899999999,17833
94896,0.032383057,64,0,0.013088529,5500
76555,0.940108893,33,0,0.064393561,10000
36225,0.081741448,33,1,0.126872516,6541
84244,0.0,45,2,0.19602494199999998,5131
17811,0.9999998999999999,32,0,0.147469459,1145
80397,0.21538923100000001,61,0,0.429487784,10600
65567,0.24558333899999998,74,0,0.254164683,2100
5681,0.327599778,43,0,0.201170446,4100
91847,0.0,38,4,0.47289486,6400
78269,0.029676085,46,0,0.20827917199999998,10000
32561,0.9999998999999999,35,98,0.008663779,3000
14027,0.9999998999999999,48,1,0.09681423300000001,7250
87075,0.9999998999999999,52,4,0.24794433899999999,7904
82647,0.9999998999999999,36,0,0.0,4000
54682,0.798061287,57,0,0.43195453100000003,9500
7995,0.0038927690000000004,88,0,0.00119952,2500
24483,0.775522569,32,1,0.129103188,6366
29019,0.067388688,50,1,0.25763190399999997,5666
8667,0.0,27,0,0.173275575,3000
12672,0.801388221,38,2,0.598042414,3064
5250,0.041281461,44,0,0.7255787690000001,7083
59556,0.9999998999999999,27,0,0.662674651,500
25753,0.42306207,52,1,0.622385658,8701
22952,0.987055598,54,4,0.5400707579999999,6500
71946,0.132437351,89,0,0.083511777,2801
76320,0.872023268,40,0,0.363325441,3800
25015,0.9170414790000001,25,0,0.044213764,2600
18357,0.279030465,37,4,0.39959202200000005,4411
91724,0.193259127,51,2,0.14158005699999998,13758
85566,0.8786707109999999,73,0,0.22399999999999998,4999
79535,0.30597719,55,0,0.728305148,8100
55552,0.515930407,53,0,0.931013797,5000
50616,0.9624150340000001,30,0,0.289086687,2583
93462,0.604382878,65,1,0.364620939,3600
94758,0.976786006,40,0,0.330666967,8875
10241,0.35558492,40,0,0.309659785,45000
88717,0.882109687,55,5,0.64693649,6250
32652,0.06853778599999999,32,0,0.19103111,9610
92867,0.7911511059999999,31,0,0.37539649700000005,7250
95336,0.0,45,0,0.177344475,14000
2732,0.9999998999999999,47,1,0.130455986,4100
44713,0.024203526,53,0,0.111633711,10417
67951,0.965851707,41,0,0.455014511,3100
66674,0.39887895799999995,46,0,0.241174633,3200
9794,0.5913802020000001,32,0,0.302909855,13333
9939,0.752066116,32,0,0.062734316,4000
26240,0.15661351,60,4,0.134643307,10330
69158,0.278537028,53,0,0.060911590999999994,12000
49711,0.9999998999999999,46,1,0.12849162,3400
81720,0.2578356,50,0,0.224282817,3450
54629,0.715256949,30,0,0.473456121,1845
11805,0.9999998999999999,37,0,0.193650529,12000
41448,0.39260739299999997,29,1,0.150616461,3000
90396,0.079888343,62,0,0.377358491,15846
76649,0.74093065,64,0,0.34990694,3760
82102,0.052998738,53,2,0.8290341929999999,3333
41681,0.07179119,55,0,0.34248951899999996,6916
78349,0.11884529099999999,47,1,0.263787257,11205
98053,0.9999998999999999,42,3,0.30118443300000003,6500
4549,0.0,45,0,0.220691494,11250
62675,0.09256607800000001,51,0,0.30964602399999996,15000
58793,0.349333062,43,0,0.38238615,5313
233,0.897203427,68,0,0.7878030490000001,4000
58589,0.7959588479999999,48,1,0.08305879599999999,25800
2460,0.441138682,46,0,0.103718665,8416
23745,0.944657955,45,2,0.481265612,1200
86404,0.140380495,39,0,0.38480055,2907
85320,0.45541914299999997,52,0,0.345057183,12765
65327,0.202263262,43,2,0.445610227,8291
23586,0.0,53,0,0.186883663,14500
96964,0.9999998999999999,67,4,0.605428705,8583
29620,0.15662327199999998,43,2,0.8639175259999999,2424
20887,0.9999998999999999,27,1,0.12494793800000001,2400
27439,0.538753925,53,1,0.115509541,4925
36494,0.23810973300000002,53,4,0.492245448,4448
66792,0.0,33,1,0.565210572,12750
68246,0.9999998999999999,49,1,0.227059326,2342
90866,0.9999998999999999,29,0,0.20222991199999998,2600
70312,0.300300967,40,0,0.529486852,7833
51566,0.196938865,55,0,0.41919787700000005,6781
48448,0.9796193040000001,30,3,0.263827577,3850
84773,0.070239884,71,0,0.22380210399999997,5133
65793,0.932527694,46,1,0.418045916,7491
93533,0.044747724,72,0,0.19490445899999997,3924
98102,0.9999998999999999,25,0,0.090109304,3750
21723,0.9999998999999999,40,0,0.005782918000000001,2247
58704,0.608163745,56,5,0.530049468,9500
37763,0.001958634,56,2,0.549690062,5000
85303,0.7897252090000001,50,0,0.183585881,11416
441,0.339503567,89,1,0.549380248,2500
13126,0.458887314,47,4,0.579349209,5500
27039,0.858156028,31,2,0.15390163,6932
79605,0.957274913,36,1,0.319615263,6341
74475,0.9999998999999999,43,98,0.0,1958
78131,0.617096519,60,0,0.10812997199999999,7416
10562,0.12819139400000001,58,1,0.38955317799999994,4766
20210,0.657848668,52,1,0.533240997,2165
84403,0.9999998999999999,25,0,0.699845679,1295
52107,0.8356276970000001,45,0,0.83002698,6300
22376,0.21635895300000002,49,0,0.26454616,11600
29791,0.916444425,73,1,0.17954960399999997,11500
58520,0.023629043,33,0,0.319518453,5066
38513,0.089246034,61,0,0.40100942799999995,10500
95018,0.209328262,68,0,0.744132197,9500
49235,0.304213628,41,0,0.416446684,12500
31998,0.970956991,52,1,0.339441536,4583
44063,0.19721784,42,0,0.48976203700000004,5420
55995,0.092429972,25,0,0.168332667,2500
50975,0.195523143,58,0,0.291185971,6500
23066,0.0,53,0,0.342614076,9050
49140,0.063089475,60,0,0.286237939,18550
11292,0.9757560609999999,35,1,0.13607085300000002,2483
39949,0.219831755,72,0,0.510998,5500
28477,0.135728543,39,0,0.19026991,3000
40397,0.7385456570000001,40,0,0.474944934,3631
90185,0.459832203,41,0,0.5652316789999999,3042
44683,0.047309019,52,0,0.197480252,10000
84537,0.435085695,50,0,0.7455123840000001,4400
10279,0.08405285900000001,62,0,0.315193106,6265
39172,0.342305423,58,2,0.44777718299999997,5600
87901,0.9999998999999999,37,0,0.264150943,5511
13916,0.569675484,55,0,0.458657356,6300
25122,0.827930175,38,0,0.737408689,2600
98092,0.505494505,35,0,0.004999,5000
25504,0.9999998999999999,45,0,0.00509704,5100
24947,0.15292667599999998,60,0,0.34692001200000006,6525
72865,0.9999998999999999,28,0,0.254477301,2400
69043,0.9999998999999999,62,1,0.42635938100000004,2776
56363,0.030998708,32,0,0.417758907,5416
98853,0.9999998999999999,46,0,0.463407134,3251
41553,0.176236426,61,0,0.319784382,6863
40754,0.031798937,73,0,0.46090535,1700
4998,0.726477151,47,0,0.20385781600000003,15500
48298,0.267233741,41,0,0.273171583,5728
38710,0.9999998999999999,43,1,0.198704104,4166
82847,0.02416639,41,0,0.148485739,3400
95653,0.0065548130000000005,50,3,0.043935758,5416
43820,0.9999998999999999,49,0,0.46426786600000003,2000
51582,0.044711985999999995,46,0,0.43063212100000003,10883
39983,0.930581346,56,1,0.065459347,5300
39975,0.34102246399999997,53,0,0.255538897,6002
10381,0.033427616,36,0,0.564356436,3938
16264,0.876273104,29,1,0.036385446,2500
76814,0.259718167,41,0,0.425661914,5400
85840,0.9999998999999999,24,0,0.21446384,400
52780,0.073921779,48,0,0.164039993,5900
13683,0.276211135,34,0,0.10817942,7200
14200,0.052243196,54,0,0.005381332,5388
52305,0.9519731090000001,51,0,0.717832512,5074
81703,0.937872733,51,0,0.634169338,10605
94794,0.049164885,41,0,0.414623415,25000
28039,0.078068291,60,0,0.007071042,9050
70342,0.8316460440000001,49,1,0.310229923,3000
87729,0.022313077999999997,56,1,0.256732245,7166
57498,0.561929759,43,0,0.38585400799999997,8383
13177,0.059842192,34,0,0.95902049,2000
94829,0.066149779,52,0,0.248975102,10000
84360,0.78905745,40,0,0.8131056759999999,2166
86475,0.790578825,51,0,0.183704074,4000
3057,0.020420216,74,0,0.082518077,11754
60475,0.277437666,48,0,0.916033587,2500
74528,0.531490869,44,0,0.37380374200000005,7000
32339,0.611890029,56,0,0.418179091,6666
51254,0.041548777,50,2,0.35992001799999995,4500
60895,0.026803396,48,0,0.231338077,7166
28405,0.065835299,27,0,0.01946344,1900
20779,0.0,53,2,0.37714537200000003,6816
72848,0.664544515,76,1,0.334314708,15963
570,0.987668722,39,5,0.6912791859999999,5010
70780,0.9999998999999999,61,0,0.113258186,3725
39407,0.9999998999999999,21,98,0.0,1300
29462,0.656904425,50,2,0.194363972,3796
714,0.913773615,55,2,0.881655429,4300
21622,0.548058349,54,1,0.849787553,4000
83802,0.375864343,56,0,0.278036598,20820
59058,0.017759645,84,0,0.00519896,5000
51790,0.687181472,60,0,0.281084386,9811
20466,0.04793314,40,0,0.45816515799999996,9166
42027,0.848129633,30,0,0.413195601,3000
47861,0.9575464840000001,50,1,0.791512294,2968
99842,0.9999998999999999,38,1,0.302750119,4217
49220,0.255325629,62,0,0.162729659,8000
67972,0.253876313,70,0,0.333267012,5025
49331,0.242473845,55,0,0.218346105,8742
9174,0.566200722,44,0,0.790549451,4549
19767,0.36626098,48,0,0.477411144,11000
73002,0.937800815,44,2,0.969653695,2800
89168,0.9342083259999999,33,1,0.613197067,4500
60012,0.473882724,48,0,0.423192269,3000
95644,0.008860647,63,0,0.0037753659999999996,8475
84459,0.5165221289999999,56,0,0.461135019,7435
52712,0.911898274,41,1,0.166723145,2950
70417,0.982252218,49,0,0.245209302,5374
86860,0.17116096100000003,43,0,0.37118329899999997,10250
6621,0.123585783,62,0,0.08398024,1416
47864,0.7937622759999999,50,2,0.47762331,5250
73655,0.9973020429999999,39,0,0.9761263000000001,2596
1202,0.9999998999999999,35,1,0.9009114970000001,3400
53710,0.00644197,65,0,0.16847372800000002,4795
93900,0.9999998999999999,65,0,0.314910766,3473
99983,0.54965865,39,0,0.545828716,6316
8492,0.7123067470000001,60,2,0.738910595,4350
54600,0.25610047399999997,73,1,0.268238186,8950
27974,0.9174457970000001,48,1,0.386426096,8368
20478,0.484648087,69,4,0.021958243,8333
48016,0.843751074,43,0,0.21093372,6200
57602,0.996156802,35,1,0.298387097,2603
15871,0.9999998999999999,29,0,0.516571724,3861
20573,0.078391107,31,0,0.101814365,6668
55944,0.8234381059999999,42,2,0.316909295,6250
74433,0.00554495,92,0,0.000529101,1889
51412,0.175494142,49,0,0.465528015,4800
61179,0.261921299,50,3,0.10364529800000001,8750
49387,0.0,26,0,0.0019995,4000
80444,0.815758526,25,1,0.36927932700000005,1900
3248,0.9999998999999999,24,0,0.068850639,1800
79932,0.41697049999999997,43,0,0.269478617,3413
30378,0.370711354,60,0,0.369420588,8266
32717,0.9999998999999999,64,0,0.0,1917
70509,0.9999998999999999,28,0,0.292851653,1300
67582,0.160994461,43,1,0.763891559,5200
55075,0.9999998999999999,50,2,0.128019783,5256
60435,0.19198058899999998,61,0,0.41652021100000003,8534
58037,0.9999998999999999,40,0,0.03630363,4544
65028,0.982265266,29,0,0.137353963,9500
42491,0.307455803,27,0,0.06935008299999999,7800
60950,0.156314908,58,0,0.38684690200000005,6583
38210,0.9273387829999999,25,0,0.20117011699999998,2221
21824,0.006619235,45,2,0.285218146,9213
93793,0.9999998999999999,31,98,0.0,1440
93290,0.318227101,56,2,0.581108105,8500
94841,0.9171606990000001,39,2,0.510761716,6550
64248,0.524218866,48,4,0.415805236,10350
14089,0.346678438,30,0,0.638969118,4500
30519,0.326533673,55,0,0.138832104,11250
431,0.285342534,38,0,0.08951092,3250
3997,0.9999998999999999,37,2,0.37319511299999997,2700
2264,0.9999998999999999,43,0,0.004163197,1200
28549,0.672107729,45,0,0.098227304,13030
43440,0.9999998999999999,64,0,0.0,9000
70320,0.9999998999999999,41,0,0.433413317,3333
36910,0.9999998999999999,36,0,0.136016838,3800
89326,0.417394064,32,3,0.171027552,5770
38164,0.551559561,65,2,0.722339463,3316
65194,0.979445586,31,1,0.497607656,8150
5901,0.0030295440000000003,49,0,0.017173052,8326
69176,0.0032498379999999997,54,0,0.22265535399999997,4360
89990,0.009925742,76,0,0.00509898,3333
97598,0.02691179,56,1,0.581260172,4300
44741,0.021828846000000002,82,0,0.020578148,2040
1595,0.108532462,52,3,0.33855941799999995,4400
69379,0.9999998999999999,31,1,0.25296349,4217
5151,0.526982012,55,0,0.343015805,2340
95234,0.20130425899999999,73,0,0.108561089,10500
1454,0.08740938300000001,39,0,0.389115063,4666
59829,0.662821632,51,0,0.20196565800000002,35000
18041,0.872255489,26,0,0.116878124,2600
22878,0.00384745,61,0,0.238521247,7600
46816,0.792241552,49,0,0.09401865699999999,5466
39565,0.080251029,41,0,0.147533252,10600
30505,0.0928365,37,0,0.269141531,6033
58341,0.9593296020000001,69,1,0.926152138,1800
17391,0.53101078,27,0,0.160747172,3800
66246,0.69151671,71,1,0.568520538,2750
73663,0.310718817,43,0,0.46062240200000004,8900
58808,0.004187595,41,0,0.5043739070000001,4000
56201,0.788997575,50,0,0.496501166,3000
77685,0.010748656,76,0,0.000526177,3800
97678,0.022985935,58,0,0.22299500100000003,4600
79465,0.0,47,0,0.34047415,3500
60550,0.09840773300000001,58,0,0.253139861,8200
12659,0.9999998999999999,34,0,0.177764447,5000
47298,0.528959508,66,0,0.7314117259999999,3052
99679,0.108024107,41,0,0.315336933,5000
56355,0.65559017,49,0,0.231506849,2919
83592,0.9506118440000001,44,0,0.32950759,2700
72063,0.9997255759999999,53,1,0.036740815,4000
13263,0.771544784,51,1,0.34464671399999997,3240
85498,0.278117033,41,0,0.5163311660000001,12766
57905,0.9999998999999999,21,98,0.0,3545
33262,0.942926147,45,0,0.584648494,4181
26029,0.280902176,47,0,0.088048838,8517
92703,0.128915505,41,0,0.32372343,4092
53139,0.29949710399999996,51,0,0.36664044100000004,5083
29753,0.0,62,2,0.348670022,4172
29645,0.365930937,48,0,0.515902282,8677
48238,0.8888076079999999,33,1,0.45012968600000003,4240
85202,0.263338676,32,0,0.06795469700000001,1500
66181,0.000495179,60,0,0.30341781,4300
65880,0.37762314399999997,44,1,0.185881219,8300
13734,0.863348606,45,0,0.444562085,17000
59157,0.0,55,1,0.0,575
60870,0.274565553,66,0,0.482679226,9554
58465,0.0,35,0,0.295573536,2100
60119,0.484555918,57,0,0.534271806,7600
51450,0.08536339800000001,54,0,0.120751699,2500
34926,0.9999998999999999,38,0,0.538638985,2600
92830,0.7182044890000001,66,1,0.482335689,7500
4554,0.007938498,59,0,0.063572911,5300
56506,0.768718802,64,2,0.53626029,2550
43075,0.73069718,34,1,0.645770513,6300
83447,0.236309608,54,0,0.158290031,22900
12687,0.9999998999999999,35,1,0.123831022,3100
74406,0.676928671,41,1,0.449091818,6000
53685,0.07394236,52,0,0.405659434,10000
89389,0.403112779,50,1,0.192387174,15000
47751,0.484653819,59,0,0.106695355,7900
36684,0.061110066,46,1,0.182675045,4455
39902,0.77050765,64,1,0.6880845870000001,4917
31080,0.5411794120000001,47,0,0.278817312,7000
52101,0.984771739,51,0,0.827593152,4964
82896,0.054184471,87,0,0.0109978,5000
26243,0.501830762,49,0,0.633862999,7488
20303,0.012571265,44,0,0.20089955,2000
74530,0.888211179,53,7,0.478577674,3430
12408,0.0,26,0,0.122944749,6750
98078,0.9999998999999999,34,0,0.020349875,2800
66158,0.0,53,2,0.599566739,6000
83351,0.362157595,63,0,0.8617410390000001,4100
68643,0.39551648799999994,32,0,0.28465884399999997,2300
48655,0.31941359399999997,26,1,0.006997667,3000
95990,0.389669582,56,0,0.33946197,5166
52865,0.332846253,36,0,0.7566898390000001,10500
26322,0.23252859,29,0,0.050721955,2700
71700,0.034919139,55,0,0.12647460900000002,19750
3631,0.007817826,68,0,0.001764291,2833
98968,0.9999998999999999,35,0,0.36073059399999996,875
74231,0.16931043699999998,45,1,0.138358998,4350
96665,0.8503853709999999,39,0,0.22546196300000002,8333
21560,0.524205982,53,0,0.471228616,4500
7539,0.323345818,45,4,0.518644865,8500
6848,0.887571346,41,2,0.690563277,4100
19584,0.41776241799999997,50,0,0.37102345,5500
90995,0.0016999720000000001,61,0,0.363256785,9100
39307,0.9999998999999999,35,1,0.0,3600
66630,0.126994519,39,0,0.436807095,4058
41361,0.9999998999999999,55,1,0.30097456,7900
66916,0.9999998999999999,45,0,0.107778819,3200
24735,0.080196035,65,0,0.21872571899999999,2573
11181,0.152111993,59,0,0.165165624,6550
93410,0.9999998999999999,27,0,0.069513857,2200
84637,0.530822951,60,0,0.52304336,11000
38574,0.441401993,71,0,0.467218969,7000
35536,0.11017907699999999,79,0,0.306094982,5200
18917,0.139638749,62,0,0.001999962,53000
9137,0.675984493,41,1,0.32025914899999997,5710
94415,0.0,33,0,0.5663274420000001,5600
89124,0.9999998999999999,45,2,0.319142074,6200
52767,0.9999998999999999,30,0,0.149770046,5000
29555,0.199440075,32,3,0.393615155,5700
94336,0.907388766,72,1,0.558452847,2300
12845,0.008366493000000001,26,0,0.120399818,2200
33061,0.244475898,56,0,0.324820021,5833
2604,0.7112377190000001,40,2,0.57706049,8116
74360,0.949296865,33,3,0.140732408,8000
69534,0.707292707,51,0,0.262245918,3000
98923,0.36347149,62,0,0.08561421699999999,7708
5180,0.711301981,64,1,0.597480504,5000
66597,0.014755958999999999,50,0,0.117022936,6408
35125,0.42882325600000004,32,0,0.530734633,2000
55913,0.0,82,2,0.092783505,3200
31623,0.9999998999999999,35,1,0.306203082,2530
93809,0.9999998999999999,72,0,0.8963185570000001,3992
62935,0.994904883,34,0,0.42561816,7400
32120,0.741311926,52,4,0.216975892,9000
69410,0.37757073799999996,66,0,0.368361215,6156
11524,0.22140254199999998,34,0,0.32037325,4500
26685,0.088784045,45,0,0.5613704820000001,2655
982,0.983078225,42,0,0.884470118,4500
62800,0.000285322,47,0,0.51109778,5000
30890,0.048811482999999996,49,0,0.454463154,5522
